project_name,download_count,github_url,pypi_url,extensions
libclang,13323080,https://github.com/sighingnow/libclang,https://pypi.org/project/libclang/,[]
thrift-sasl,13309099,https://github.com/cloudera/thrift_sasl,https://pypi.org/project/thrift-sasl/,[]
azure-monitor-opentelemetry-exporter,13269035,https://github.com/Azure/azure-sdk-for-python,https://pypi.org/project/azure-monitor-opentelemetry-exporter/,[]
immutabledict,13256614,https://github.com/corenting/immutabledict,https://pypi.org/project/immutabledict/,[]
rich-rst,13157613,https://github.com/wasi-master/rich-rst,https://pypi.org/project/rich-rst/,[]
opentelemetry-instrumentation-psycopg2,13075343,https://github.com/open-telemetry/opentelemetry-python-contrib,https://pypi.org/project/opentelemetry-instrumentation-psycopg2/,[]
azure-mgmt-containerregistry,13067230,https://github.com/Azure/azure-sdk-for-python,https://pypi.org/project/azure-mgmt-containerregistry/,[]
gradio,13027416,https://github.com/gradio-app/gradio,https://pypi.org/project/gradio/,[]
pydub,12925860,,https://pypi.org/project/pydub/,[]
trino,12843787,https://github.com/trinodb/trino-python-client,https://pypi.org/project/trino/,[]
xarray,12747694,https://github.com/pydata/xarray,https://pypi.org/project/xarray/,[]
connexion,12689157,https://github.com/spec-first/connexion,https://pypi.org/project/connexion/,[]
pytest-env,12678246,https://github.com/pytest-dev/pytest-env,https://pypi.org/project/pytest-env/,[]
resolvelib,12666851,https://github.com/sarugaku/resolvelib,https://pypi.org/project/resolvelib/,[]
junitparser,12621870,https://github.com/weiwei/junitparser,https://pypi.org/project/junitparser/,[]
office365-rest-python-client,12592383,https://github.com/vgrem/Office365-REST-Python-Client,https://pypi.org/project/office365-rest-python-client/,[]
azure-keyvault-certificates,12535139,https://github.com/Azure/azure-sdk-for-python,https://pypi.org/project/azure-keyvault-certificates/,[]
hiredis,12525333,https://github.com/redis/hiredis-py,https://pypi.org/project/hiredis/,"[{""type"": ""C/C++ Extensions"", ""keywords"": [""PyMODINIT_FUNC"", ""PyInit_"", ""PyModuleDef""]}]"
azure-mgmt-cosmosdb,12427123,https://github.com/Azure/azure-sdk-for-python,https://pypi.org/project/azure-mgmt-cosmosdb/,[]
azure-kusto-data,12417311,https://github.com/Azure/azure-kusto-python,https://pypi.org/project/azure-kusto-data/,[]
ibm-cloud-sdk-core,12403879,https://github.com/IBM/python-sdk-core,https://pypi.org/project/ibm-cloud-sdk-core/,[]
segment-analytics-python,12397802,https://github.com/segmentio/analytics-python,https://pypi.org/project/segment-analytics-python/,[]
py-spy,12358600,https://github.com/benfred/py-spy,https://pypi.org/project/py-spy/,"[{""type"": ""C/C++ Extensions"", ""keywords"": [""PyModuleDef"", ""PyInit_"", ""PyMODINIT_FUNC""]}, {""type"": ""Cython"", ""keywords"": [""cpdef"", ""cimport""]}]"
types-cachetools,12330519,https://github.com/python/typeshed,https://pypi.org/project/types-cachetools/,"[{""type"": ""ctypes"", ""keywords"": [""WinDLL("", ""CDLL(""]}]"
sphinx-rtd-theme,12316812,https://github.com/readthedocs/sphinx_rtd_theme,https://pypi.org/project/sphinx-rtd-theme/,[]
types-cffi,12303062,https://github.com/python/typeshed,https://pypi.org/project/types-cffi/,"[{""type"": ""ctypes"", ""keywords"": [""WinDLL("", ""CDLL(""]}]"
partd,12286972,https://github.com/dask/partd,https://pypi.org/project/partd/,[]
pyotp,12246161,https://github.com/pyotp/pyotp,https://pypi.org/project/pyotp/,[]
wcmatch,12228049,https://github.com/facelessuser/wcmatch,https://pypi.org/project/wcmatch/,[]
sagemaker-studio,12212935,,https://pypi.org/project/sagemaker-studio/,[]
types-redis,12179595,https://github.com/python/typeshed,https://pypi.org/project/types-redis/,"[{""type"": ""ctypes"", ""keywords"": [""WinDLL("", ""CDLL(""]}]"
ratelimit,12142174,https://github.com/tomasbasham/ratelimit,https://pypi.org/project/ratelimit/,[]
django-cors-headers,12106646,https://github.com/adamchainz/django-cors-headers,https://pypi.org/project/django-cors-headers/,[]
locket,12074926,https://github.com/mwilliamson/locket.py,https://pypi.org/project/locket/,"[{""type"": ""ctypes"", ""keywords"": [""WinDLL(""]}]"
eval-type-backport,12061203,https://github.com/alexmojaki/eval_type_backport,https://pypi.org/project/eval-type-backport/,[]
pydantic-extra-types,12049057,https://github.com/pydantic/pydantic-extra-types,https://pypi.org/project/pydantic-extra-types/,[]
types-pyopenssl,12039119,https://github.com/python/typeshed,https://pypi.org/project/types-pyopenssl/,"[{""type"": ""ctypes"", ""keywords"": [""WinDLL("", ""CDLL(""]}]"
jupyter,12024190,,https://pypi.org/project/jupyter/,[]
datetime,12014989,https://github.com/zopefoundation/DateTime,https://pypi.org/project/datetime/,[]
apache-airflow-providers-http,12000620,https://github.com/apache/airflow,https://pypi.org/project/apache-airflow-providers-http/,"[{""type"": ""CFFI"", ""keywords"": [""FFI(""]}]"
cachelib,11986549,https://github.com/pallets-eco/cachelib,https://pypi.org/project/cachelib/,[]
jupyter-console,11978480,,https://pypi.org/project/jupyter-console/,[]
types-deprecated,11966512,https://github.com/python/typeshed,https://pypi.org/project/types-deprecated/,"[{""type"": ""ctypes"", ""keywords"": [""WinDLL("", ""CDLL(""]}]"
python-socketio,11961605,https://github.com/miguelgrinberg/python-socketio,https://pypi.org/project/python-socketio/,[]
mkdocs-material,11933299,https://github.com/squidfunk/mkdocs-material,https://pypi.org/project/mkdocs-material/,[]
factory-boy,11922709,https://github.com/FactoryBoy/factory_boy,https://pypi.org/project/factory-boy/,[]
clickhouse-connect,11857482,https://github.com/ClickHouse/clickhouse-connect,https://pypi.org/project/clickhouse-connect/,"[{""type"": ""Cython"", ""keywords"": [""cimport"", ""cpdef""]}]"
azure-mgmt-containerinstance,11855064,https://github.com/Azure/azure-sdk-for-python,https://pypi.org/project/azure-mgmt-containerinstance/,[]
temporalio,11829220,https://github.com/temporalio/sdk-python,https://pypi.org/project/temporalio/,"[{""type"": ""Rust"", ""keywords"": [""#[pymodule]"", ""#[pyfunction]"", ""#[pyclass]""]}]"
pysftp,11808522,,https://pypi.org/project/pysftp/,[]
geoip2,11795223,https://github.com/maxmind/GeoIP2-python,https://pypi.org/project/geoip2/,[]
uuid6,11793266,https://github.com/oittaa/uuid6-python,https://pypi.org/project/uuid6/,[]
azure-storage-file-share,11767431,https://github.com/Azure/azure-sdk-for-python,https://pypi.org/project/azure-storage-file-share/,[]
tensorflow-estimator,11763124,https://github.com/tensorflow/estimator,https://pypi.org/project/tensorflow-estimator/,[]
meson,11756445,https://github.com/mesonbuild/meson,https://pypi.org/project/meson/,"[{""type"": ""C/C++ Extensions"", ""keywords"": [""PyModuleDef"", ""PyInit_"", ""PyMODINIT_FUNC""]}, {""type"": ""Cython"", ""keywords"": [""cpdef"", ""ctypedef"", ""cimport""]}, {""type"": ""SWIG"", ""keywords"": [""%include""]}, {""type"": ""Boost.Python"", ""keywords"": [""BOOST_PYTHON_MODULE"", ""boost/python.hpp""]}]"
types-paramiko,11746046,https://github.com/python/typeshed,https://pypi.org/project/types-paramiko/,"[{""type"": ""ctypes"", ""keywords"": [""WinDLL("", ""CDLL(""]}]"
azure-mgmt-msi,11735966,https://github.com/Azure/azure-sdk-for-python,https://pypi.org/project/azure-mgmt-msi/,[]
atlassian-python-api,11719177,https://github.com/atlassian-api/atlassian-python-api,https://pypi.org/project/atlassian-python-api/,[]
scp,11718945,https://github.com/jbardin/scp.py,https://pypi.org/project/scp/,[]
pathlib-abc,11655397,https://github.com/barneygale/pathlib-abc,https://pypi.org/project/pathlib-abc/,[]
ipdb,11616275,https://github.com/gotcha/ipdb,https://pypi.org/project/ipdb/,[]
appnope,11593552,https://github.com/minrk/appnope,https://pypi.org/project/appnope/,[]
strenum,11588073,https://github.com/irgeek/StrEnum,https://pypi.org/project/strenum/,[]
python-engineio,11575647,https://github.com/miguelgrinberg/python-engineio,https://pypi.org/project/python-engineio/,[]
azure-nspkg,11552272,https://github.com/Azure/azure-sdk-for-python,https://pypi.org/project/azure-nspkg/,[]
pywavelets,11550903,https://github.com/PyWavelets/pywt,https://pypi.org/project/pywavelets/,"[{""type"": ""Cython"", ""keywords"": [""cimport"", ""cpdef"", ""ctypedef""]}]"
incremental,11506680,https://github.com/twisted/incremental,https://pypi.org/project/incremental/,[]
astor,11483549,https://github.com/berkerpeksag/astor,https://pypi.org/project/astor/,[]
jaxlib,11482949,https://github.com/jax-ml/jax,https://pypi.org/project/jaxlib/,"[{""type"": ""C/C++ Extensions"", ""keywords"": [""PyMODINIT_FUNC"", ""PyInit_"", ""PyModuleDef""]}, {""type"": ""ctypes"", ""keywords"": [""CDLL(""]}]"
timm,11464892,https://github.com/huggingface/pytorch-image-models,https://pypi.org/project/timm/,[]
fastapi-cloud-cli,11443117,https://github.com/fastapilabs/fastapi-cloud-cli,https://pypi.org/project/fastapi-cloud-cli/,[]
python-pptx,11430761,https://github.com/scanny/python-pptx,https://pypi.org/project/python-pptx/,[]
webdriver-manager,11417858,https://github.com/SergeyPirogov/webdriver_manager,https://pypi.org/project/webdriver-manager/,[]
databricks-labs-blueprint,11410216,https://github.com/databrickslabs/blueprint,https://pypi.org/project/databricks-labs-blueprint/,[]
bandit,11403883,https://github.com/PyCQA/bandit,https://pypi.org/project/bandit/,[]
av,11376882,https://github.com/PyAV-Org/PyAV,https://pypi.org/project/av/,"[{""type"": ""Cython"", ""keywords"": [""cimport"", ""cpdef"", ""ctypedef""]}]"
flit,11367613,https://github.com/pypa/flit,https://pypi.org/project/flit/,[]
rignore,11357912,,https://pypi.org/project/rignore/,[]
simple-websocket,11324143,https://github.com/miguelgrinberg/simple-websocket,https://pypi.org/project/simple-websocket/,[]
cohere,11257619,https://github.com/cohere-ai/cohere-python,https://pypi.org/project/cohere/,[]
fakeredis,11241769,https://github.com/cunla/fakeredis-py,https://pypi.org/project/fakeredis/,[]
configargparse,11222835,https://github.com/bw2/ConfigArgParse,https://pypi.org/project/configargparse/,[]
cbor2,11218117,https://github.com/agronholm/cbor2,https://pypi.org/project/cbor2/,"[{""type"": ""C/C++ Extensions"", ""keywords"": [""PyMODINIT_FUNC"", ""PyInit_"", ""PyModuleDef""]}]"
lightgbm,11186259,https://github.com/microsoft/LightGBM,https://pypi.org/project/lightgbm/,"[{""type"": ""CFFI"", ""keywords"": [""ffi.new(""]}, {""type"": ""SWIG"", ""keywords"": [""%typemap"", ""%module"", ""%include""]}]"
flask-appbuilder,11180234,https://github.com/dpgaspar/flask-appbuilder,https://pypi.org/project/flask-appbuilder/,[]
monotonic,11134575,https://github.com/atdt/monotonic,https://pypi.org/project/monotonic/,"[{""type"": ""ctypes"", ""keywords"": [""CDLL(""]}]"
types-aiofiles,11109815,https://github.com/python/typeshed,https://pypi.org/project/types-aiofiles/,"[{""type"": ""ctypes"", ""keywords"": [""WinDLL("", ""CDLL(""]}]"
configparser,11071451,https://github.com/jaraco/configparser,https://pypi.org/project/configparser/,[]
inputimeout,11059400,https://github.com/johejo/inutimeout,https://pypi.org/project/inputimeout/,[]
ciso8601,11047278,https://github.com/closeio/ciso8601,https://pypi.org/project/ciso8601/,"[{""type"": ""C/C++ Extensions"", ""keywords"": [""PyMODINIT_FUNC"", ""PyInit_"", ""PyModuleDef""]}]"
pathvalidate,11037709,https://github.com/thombashi/pathvalidate,https://pypi.org/project/pathvalidate/,[]
azure-mgmt-datalake-store,11019696,https://github.com/Azure/azure-sdk-for-python,https://pypi.org/project/azure-mgmt-datalake-store/,[]
optree,10963047,https://github.com/metaopt/optree,https://pypi.org/project/optree/,"[{""type"": ""PyBind11"", ""keywords"": [""PYBIND11_MODULE"", ""pybind11/pybind11.h""]}]"
requests-ntlm,10926721,https://github.com/requests/requests-ntlm,https://pypi.org/project/requests-ntlm/,[]
mypy-boto3-rds,10900298,https://github.com/youtype/mypy_boto3_builder,https://pypi.org/project/mypy-boto3-rds/,[]
twilio,10855486,https://github.com/twilio/twilio-python,https://pypi.org/project/twilio/,[]
openlineage-python,10847657,,https://pypi.org/project/openlineage-python/,[]
